group_like actor network analysis:
	Degree Centrality Top Actors in G:
		0.10392034847542003	1322765	张喜前
		0.10329807093963908	1320269	张龄心
		0.10236465463596764	1316992	郭连文
		0.10236465463596764	1319877	魏伟
		0.09831985065339141	1318610	刘敏涛
		0.09769757311761046	1314123	靳东
		0.09738643434971997	1331007	张页石
		0.09645301804604854	1355471	冯晖
		0.09645301804604854	1026452	柯蓝
		0.09583074051026758	1275044	张嘉益
		0.09520846297448662	1274776	高鑫
		0.0939639079029247	1314544	王凯
		0.09303049159925326	1331722	苏丽
		0.09271935283136279	1275864	丁海峰
	Betweenness Centrality Top Actors in G:
		0.03224481451927874	1314975	丁勇岱
		0.020861081641226045	1313180	谢钢
		0.018887595288546243	1020487	蒋雯丽
		0.018588994644375363	1274702	萨日娜
		0.017343885935784255	1152771	唐国强
		0.01577994615660338	1322731	刘奕君
		0.013441519945412676	1275044	张嘉益
		0.013360076390015806	1322765	张喜前
		0.0130785526428151	1052863	岳红
		0.012402889723663251	1313468	王劲松
		0.012070155272656119	1316135	刘之冰
		0.011946269646914531	1314011	王伍福
		0.011332370374065932	1339808	王源
		0.011114277908905634	1313991	焦刚
		0.010056881809774673	1274671	王奎荣
		0.009570687474085118	1275049	殷桃
		0.009212407337947794	1274855	濮存昕
		0.009170474427320519	1313462	何政军
		0.009007454293321499	1030951	张凯丽
		0.008916945860749332	1116446	刘琳
		0.008866458213926126	1323174	王阳
		0.008827320537697653	1026452	柯蓝
		0.008435064869188122	1316044	巩峥
		0.008292013816347706	1313742	于和伟
		0.008025537426277854	1315187	宋晓英
		0.00802419043121454	1318610	刘敏涛
		0.00802174462517423	1004856	孙俪
		0.007772145523501019	1326049	许文广
		0.007648056631022322	1274584	陈宝国
		0.007628902999308627	1313513	李光复
	Closeness Centrality Top Actors in G:
		0.501407060670078	1314975	丁勇岱
		0.4797617584065144	1322731	刘奕君
		0.4760545450877341	1152771	唐国强
		0.474301708269001	1348415	王永泉
		0.4738258998340211	1314011	王伍福
		0.4721680617972811	1275864	丁海峰
		0.47013150413193117	1275044	张嘉益
		0.4680351291341504	1313180	谢钢
		0.4672634306524783	1326049	许文广
		0.4664942727419392	1352362	王宏
		0.465345272070161	1322765	张喜前
		0.46473478302841603	1052863	岳红
		0.4645824109684067	1316572	冯雷
		0.46427796640027535	1318610	刘敏涛
		0.46427796640027535	1320269	张龄心
		0.4641258936959189	1316135	刘之冰
		0.4622333562073529	1274966	马少骅
		0.46208261974682546	1274973	马晓伟
		0.4609552223336501	1327329	岳旸
		0.4602814206443529	1313469	张志坚
		0.4600572576148183	1026452	柯蓝
		0.458865399434469	1314544	王凯
		0.4581976890715086	1274702	萨日娜
		0.4580495727989786	1274590	王伯昭
		0.45635309289972315	1314477	程煜
		0.4562796179209919	1313468	王劲松
		0.4560593348740394	1355471	冯晖
		0.45569266874212583	1314123	靳东
		0.45503415332486846	1316743	任帅
		0.454304698125566	1319877	魏伟
	Eigenvector Centrality Top Actors in G:
		0.07771499642114084	1274973	马晓伟
		0.07688158121649993	1314011	王伍福
		0.07682274229264245	1316135	刘之冰
		0.07669425322188388	1152771	唐国强
		0.07618384825031703	1316990	孙维民
		0.07562118247641908	1314975	丁勇岱
		0.07527178026293474	1314435	卢奇
		0.0741711069026598	1318604	侯祥玲
		0.07324132447047467	1331722	苏丽
		0.07317728932194507	1327428	赵小川
		0.07317728932194507	1313051	吕一丁
		0.07317728932194507	1321572	林津锋
		0.07290801298807299	1314326	徐永革
		0.072309767034448	1331007	张页石
		0.0719079117326384	1316992	郭连文
		0.07178168726831693	1330629	赵凯
		0.07149510949952331	1052863	岳红
		0.07121605017911263	1313180	谢钢
		0.07102484363410311	1330835	乌日根
		0.07100332672655894	subject_search?search_text=%E5%A4%8F%E5%A4%A9	夏天
		0.07100209332071142	1317898	高一玮
		0.07091352811872699	1328339	奚望
		0.07090931233833775	1339821	姚扩
		0.07080757547777806	1358012	葛友元
		0.07075203235151749	1323150	左佰学
		0.07075203235151749	1357491	牛志强
		0.07014745940426907	1335267	李思博
		0.07011579424448088	1363921	尹键
		0.06960204036132657	1409397	赵波
		0.06960204036132657	1348164	张哲人
